title,image_urls,images
Clothinkhub Light Blue Chinese Collar Solid Denim Shirt for mens,,
title,image_urls,images
Clothinkhub White  Full Sleeve Cotton Printed Shirt for Men,https://cdn.shopclues.com/images1/thumbnails/113056/280/1/151944399-113056853-1612179936.jpg,"[{'url': 'https://cdn.shopclues.com/images1/thumbnails/113056/280/1/151944399-113056853-1612179936.jpg', 'path': 'full/3029470202a322ada5e9b1c1c057d9938cb92fa4.jpg', 'checksum': 'c53862fc7e79c4b1f726e18cded2882a', 'status': 'downloaded'}]"
Clothinkhub Dark Blue Full Sleeve Washed  Denim Shirt for Men,https://images.shopclues.com/images/ui/madeinindia.png,"[{'url': 'https://images.shopclues.com/images/ui/madeinindia.png', 'path': 'full/54a15fca8b2e05c6d3e0911bfb90c208b7f9e734.jpg', 'checksum': 'fc1667ff5219cd9c6ce9ecc86bfe6bcd', 'status': 'downloaded'}]"
Fashlook Khaki Men Double Pocket Slim Fit Shirt,https://cdn.shopclues.com/images1/thumbnails/113348/280/1/152053372-113348760-1614686248.jpg,"[{'url': 'https://cdn.shopclues.com/images1/thumbnails/113348/280/1/152053372-113348760-1614686248.jpg', 'path': 'full/db26134aef6bbb6e273e795af11c9d881346dd60.jpg', 'checksum': 'ea288a833e69ae9a461058fc3f27e0bb', 'status': 'downloaded'}]"
29K Blue Dotted Slim Fit Casual Shirt For Men,https://cdn.shopclues.com/images1/thumbnails/113361/280/1/152057541-113361399-1614769062.jpg,"[{'url': 'https://cdn.shopclues.com/images1/thumbnails/113361/280/1/152057541-113361399-1614769062.jpg', 'path': 'full/7fee6b8253bbeeb8a1092fad1f935d8fe04c3047.jpg', 'checksum': '47d9752191d4950897365362ba55657a', 'status': 'downloaded'}]"
Fashlook Green Double Pocket Slim Fit Shirt For Men,https://cdn.shopclues.com/images1/thumbnails/113349/280/1/152053586-113349134-1614689811.jpg,"[{'url': 'https://cdn.shopclues.com/images1/thumbnails/113349/280/1/152053586-113349134-1614689811.jpg', 'path': 'full/741368d0bf45b920ff56ac345a584054dad15201.jpg', 'checksum': '57cb11437fe65869264fc3553fe12d3c', 'status': 'downloaded'}]"
